Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number
Department of Health,NHS Rotherham CCG,30/06/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,ROTHERHAM DONCASTER & SOUTH HUMBER MENTAL HEALTH NHS FOUNDATION TRUST,13025680,"2,284,991.42",
Department of Health,NHS Rotherham CCG,30/06/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,LEARNING DIFFICULTIES,ROTHERHAM DONCASTER & SOUTH HUMBER MENTAL HEALTH NHS FOUNDATION TRUST,13025686,"185,746.34",
Department of Health,NHS Rotherham CCG,30/06/2016,Clinical&Medical-Serv Recd-F Trsts,MENTAL HEALTH CONTRACTS,ROTHERHAM DONCASTER & SOUTH HUMBER MENTAL HEALTH NHS FOUNDATION TRUST,13153624,"30,690.00",
Department of Health,NHS Rotherham CCG,30/06/2016,Hlthcre-Foundation Trsts,LEARNING DIFFICULTIES,ROTHERHAM DONCASTER & SOUTH HUMBER MENTAL HEALTH NHS FOUNDATION TRUST,13191767,"99,763.65",
Department of Health,NHS Rotherham CCG,31/05/2016,Clinical&Medical-Serv Recd-F Trsts,MENTAL HEALTH CONTRACTS,ROTHERHAM DONCASTER & SOUTH HUMBER MENTAL HEALTH NHS FOUNDATION TRUST,12493235,"29,700.00",
Department of Health,NHS Rotherham CCG,31/05/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROTHERHAM NHS FOUNDATION TRUST,12375194,"14,029,265.50",
Department of Health,NHS Rotherham CCG,31/05/2016,Clinical&Medical-Serv Recd-F Trsts,WHEELCHAIR SERVICE,ROTHERHAM NHS FOUNDATION TRUST,12306880,"27,292.12",
Department of Health,NHS Rotherham CCG,30/06/2016,Clinical&Medical-Independent Sector,COMMISSIONING - NON ACUTE,SELF MANAGEMENT UK,12999971,"27,961.60",170251539
Department of Health,NHS Rotherham CCG,30/06/2016,Clinical&Medical-Independent Sector,COMMISSIONING - NON ACUTE,SELF MANAGEMENT UK,13000190,"-27,961.60",170251539
Department of Health,NHS Rotherham CCG,30/06/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SHEFFIELD CHILDRENS NHS FOUNDATION TRUST,12959401,"185,058.59",
Department of Health,NHS Rotherham CCG,31/05/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SHEFFIELD CHILDRENS NHS FOUNDATION TRUST,12493279,"50,385.18",
Department of Health,NHS Rotherham CCG,30/06/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,13214870,"1,654,000.00",654400165
Department of Health,NHS Rotherham CCG,30/06/2016,Hcare Srv Rec Fdtn Trust-Contract Cost per Case,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,13214885,"166,000.00",654400165
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988458,"-111,745.92",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988458,-468.75,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988458,-128.9,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988458,-68.93,
Department of Health,NHS Rotherham CCG,30/06/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988458,"-11,149.58",
Department of Health,NHS Rotherham CCG,30/06/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988458,"-11,142.08",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988459,"12,962.29",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988459,"67,259.93",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988459,"1,083.17",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988459,"8,541.00",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988459,"-5,540.00",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988459,"12,640.32",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988459,116,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES Case FindingPats Dem,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988459,"23,819.60",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988459,"227,307.75",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988459,"7,497.00",
Department of Health,NHS Rotherham CCG,30/06/2016,Clinical&Medical-Commercial Sector,PATIENT TRANSPORT,SRCL LTD,13092010,"36,627.60",702461079
Department of Health,NHS Rotherham CCG,30/06/2016,Hcare Srv Rec NHS Trust-Contract Baseline,NHS 111,YORKSHIRE AMBULANCE SERVICE NHS TRUST,12959411,"39,185.00",
Department of Health,NHS Rotherham CCG,30/06/2016,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,YORKSHIRE AMBULANCE SERVICE NHS TRUST,12959414,"573,360.00",
Department of Health,NHS Rotherham CCG,30/06/2016,Hcare Srv Rec NHS Trust-Contract Baseline,PATIENT TRANSPORT,YORKSHIRE AMBULANCE SERVICE NHS TRUST,13114242,"103,596.50",
,,,,,,,"25,888,092.07",
